"ThreatHi","SamPt","NetComp","Gender","Educ","OwnPC","UseNet","nextyear_M","Statements1","OpinionPak","OpinionRussia","CanBuy_M","Region_M","TodayEcSit_M","GeoCode","AgeGroup2","TrustGov_M","totwt"
"1","12","3","Male",15,"Yes","Yes","2","4","3","4","4","Southern","3","Rural","1","Trust",1.15485214323657
"1","12","2","Female",12,"Yes","Yes","3","3","3","3","4","Southern","3","Rural","1","Trust",0.796351251094965
"0","12","2","Female",14,"No","Yes","3",NA,NA,NA,"4","Southern",NA,"Rural","1","Trust",0.796351251094965
"0","12","1","Female",18,"No","No","2","4",NA,"4","3","Southern","4","Rural","3","Trust",0.830769900456323
"1","13","1","Female",15,"Yes","No","2","4","4","4","3","Southern","4","Rural","5","Trust",1.04385084712022
"1","13","1","Male",11,"No","No","2","4","3","4","1","Southern","4","Rural","5","Distrust",1.51377094762966
"1","13","2","Female",15,"No","Yes","3",NA,NA,"3",NA,"Southern","4","Rural","1","Trust",0.796351251094965
"0","13","1","Female",11,"No","Yes","1","3","2","3","4","Southern","1","Rural","2","Trust",0.80147082796453
"0","13","1","Female",12,"No","Yes","2","4","4","4","5","Southern","3","Rural","1","Trust",0.796351251094965
"1","13","1","Female",12,"Yes","No","3","4",NA,"3","4","Southern","4","Rural","5","Trust",1.04385084712022
"1","13","1","Male",11,"Yes","No","3","4","1","3","4","Southern","3","Rural","5","Distrust",1.51377094762966
"1","14","1","Male",10,"No","No","1","4","3","4","4","Southern","3","Rural","5","Distrust",1.51377094762966
"1","14","3","Female",15,"Yes","Yes","3","3",NA,"3","3","Southern","2","Rural","2","Trust",0.80147082796453
"1","14","1","Female",12,"No","No","2","3","3","3","3","Southern","2","Rural","5","Trust",1.04385084712022
"0","14","5","Male",12,"Yes","Yes","2","3","2","3","3","Southern","2","Rural","2","Trust",1.16227644791638
"0","14","1","Female",13,"No","Yes","2","3","3","4","3","Southern","5","Rural","4","Trust",1.05279396191031
"0","14","4","Male",12,"Yes","Yes","3","3",NA,"4","3","Southern","3","Rural","1","Trust",1.15485214323657
"0","14","1","Female",11,"No","Yes","3","2","3","4","3","Southern","2","Rural","2","Trust",0.80147082796453
"0","15","5","Female",16,"Yes","Yes","3","3","2","3","3","Southern","4","Rural","2","Trust",0.80147082796453
"1","15","4","Female",12,"Yes","Yes","3","3","1","3","3","Southern","4","Rural","1","Trust",0.796351251094965
"0","15",NA,"Female",13,"No","Yes","3","1","2","3","5","Southern","3","Rural","3","Trust",0.830769900456323
"0","15","1","Male",10,"No","No","3","3","2","3","4","Southern","5","Rural","4","Trust",1.52674006806282
"0","15","1","Female",13,"No","Yes","3","4","3","4","2","Southern","4","Rural","2","Trust",0.80147082796453
"0","15","1","Male",11,"No","Yes","3","3","2","3","4","Southern","2","Rural","3","Trust",1.20476535794882
"0","15","5","Male",13,"Yes","Yes","3","3","1","4","4","Southern","4","Rural","2","Trust",1.16227644791638
"0","16","1","Male",8,"No","No","2","2","2","3","2","Southern","3","Rural","2","Trust",1.16227644791638
"0","16","1","Female",10,"No","Yes","3","3","3","3","2","Southern","4","Rural","2","Trust",0.80147082796453
"0","16","1","Female",10,"No","No","3","3",NA,"4","3","Southern","4","Rural","2","Trust",0.80147082796453
"0","17","1","Male",10,"No","No","3","3","3","4","4","Southern","5","Rural","3","Trust",1.20476535794882
"0","17","1","Female",10,"No","No","3","1","3","3","4","Southern","4","Rural","3",NA,0.830769900456323
"0","17","1","Male",11,"No","No","1","2","3","4","3","Southern","3","Rural","5","Trust",1.51377094762966
"0","17","3","Female",13,"Yes","Yes","3","2",NA,"4","3","Southern","2","Rural","1","Trust",0.796351251094965
"0","17","2","Male",13,"Yes","Yes","3","3","2","4","3","Southern","5","Rural","4","Trust",1.52674006806282
"1","17","3","Female",15,"Yes","Yes","2","2","2","3","3","Southern","2","Rural","3","Trust",0.830769900456323
"0","18","1","Male",14,"No","No","2","4","2","4","4","Southern","2","Rural","5","Trust",1.51377094762966
"0","18","1","Female",10,"No","No","3","1",NA,NA,"3","Southern","3","Rural","4","Distrust",1.05279396191031
"1","18","5","Female",13,"Yes","Yes","1","4","2","4","2","Southern","3","Rural","5","Trust",1.04385084712022
"1","18","1","Male",10,"No","No","2","3","2","3","3","Southern","3","Rural","5","Trust",1.51377094762966
"0","18","1","Male",12,"No","No","3","3","2","4","3","Southern","4","Rural","4","Trust",1.52674006806282
"1","18","5","Male",15,"No","Yes","3","4","4","4","4","Southern","4","Rural","1","Trust",1.15485214323657
"0","19","5","Female",13,"No","Yes","3","3",NA,"3","3","Southern","3","Rural","2","Trust",0.80147082796453
"0","19","5","Male",17,"Yes","Yes",NA,"3","2","4","2","Southern","3","Rural","2","Trust",1.16227644791638
"0","19","1","Female",12,"No","Yes","3","3","3","4","2","Southern","4","Rural","1","Trust",0.796351251094965
"1","19","4","Male",15,"Yes","Yes","3","3","2","4","3","Southern","4","Rural","2","Trust",1.16227644791638
"0","20","1","Male",10,"No","No","3","1","2","4","3","Southern","3","Rural","5","Trust",1.51377094762966
"0","20","1","Male",10,"No","No","3","4","3","4","6","Southern","5","Rural","4","Trust",1.52674006806282
"0","20","1","Male",9,"No","No","2","4","2","3","2","Southern","3","Rural","3","Trust",1.20476535794882
"1","20","1","Female",11,"No","No","3","4",NA,"3","3","Southern","3","Rural","5","Trust",1.04385084712022
"1","20","1","Male",10,"No","No","3","3","3","4","3","Southern","3","Rural","3","Trust",1.20476535794882
"0","20","1","Male",12,"No","No","3","1","1","4","3","Southern","5","Rural","4","Trust",1.52674006806282
"0","20","1","Male",11,"No","No","3","3","1","4","3","Southern","4","Rural","1","Trust",1.15485214323657
"0","20","1","Male",11,"No","No","3","1","1","4","3","Southern","5","Rural","3","Trust",1.20476535794882
"0","21","1","Female",17,"Yes","Yes","3","4","3","3","3","Western","2","Rural","1","Trust",0.646574268897739
NA,"21","1","Male",10,"No","No","3",NA,NA,NA,"1","Western","4","Rural","4","Trust",1.23959225523573
NA,"21","1","Male",16,"No","Yes",NA,"4",NA,"3","1","Western","4","Rural","2","Trust",0.943676604432157
"1","21","2","Male",14,"No","Yes",NA,"4",NA,"3","1","Western","4","Rural","2","Trust",0.943676604432157
"0","21","5","Male",12,"Yes","Yes","2","3",NA,"3","1","Western","2","Rural","1","Trust",0.93764865588078
"1","21","1","Male",10,"No","No","2","4","1","3","1","Western","4","Rural","3","Distrust",0.978174240874255
"0","21","1","Female",10,"Yes","Yes",NA,"3",NA,"3","4","Western","2","Rural","4","Trust",0.854785479756767
"1","21","5","Female",12,"Yes","Yes",NA,"3",NA,"3","1","Western",NA,"Rural","4","Trust",0.854785479756767
"0","21","5","Female",15,"Yes","Yes","3","4",NA,"3","2","Western","4","Rural","1","Trust",0.646574268897739
"1","22","1","Male",11,"No","No","2",NA,NA,"3","1","Western","4","Rural","3","Trust",0.978174240874255
"0","22","1","Female",16,"No","No","2","3",NA,"3","2","Western","4","Rural","5","Trust",0.847524377449059
"1","22","2","Female",14,"Yes","Yes","2","4",NA,"3","1","Western","4","Rural","4","Trust",0.854785479756767
"0","22","1","Female",13,"No","No",NA,NA,NA,NA,"1","Western","4","Rural","5","Trust",0.847524377449059
"0","22","4","Male",10,"Yes","Yes",NA,"4",NA,"3","1","Western","4","Rural","3","Trust",0.978174240874255
"1","22","1","Male",10,"No","Yes",NA,"4",NA,"3","1","Western","1","Rural","4","Distrust",1.23959225523573
"0","22","5","Female",16,"Yes","Yes","3","3","1","3","1","Western","4","Rural","1","Trust",0.646574268897739
"1","22","1","Male",10,"No","No",NA,"3","3","3","2","Western","4","Rural","2","Trust",0.943676604432157
"0","22","1","Female",18,"No","No",NA,"3",NA,"3","1","Western","4","Rural","5",NA,0.847524377449059
"0","23","1","Female",13,"Yes","Yes","2","3","1","4","2","Western","4","Rural","4","Trust",0.854785479756767
"0","23","1","Female",16,"Yes","Yes","2","3","2","2","1","Western","4","Rural","1","Distrust",0.646574268897739
"1","23","1","Male",13,"No","Yes","2","3","2","3","3","Western","4","Rural","3","Trust",0.978174240874255
"0","23","1","Male",10,"No","No","2","2","2","3","3","Western","2","Rural","5","Trust",1.22906235457846
"0","23","5","Female",15,"Yes","Yes","3",NA,NA,NA,"1","Western","4","Rural","1","Trust",0.646574268897739
"0","23","1","Female",10,"No","Yes",NA,"3",NA,"3","3","Western","4","Rural","3","Trust",0.674519491582665
"1","23","1","Female",14,"No","No","3","3",NA,"3","2","Western","2","Rural","4","Trust",0.854785479756767
"0","23","1","Male",10,"No","No","3","2",NA,"3","3","Western","4","Rural","4","Trust",1.23959225523573
"0","23","5","Male",19,"No","Yes","1",NA,"2","3","1","Western","2","Rural","3","Trust",0.978174240874255
"1","24","1","Male",11,"No","No","3","3",NA,"3","2","Western","4","Rural","3","Trust",0.978174240874255
"1","24","1","Male",13,"Yes","Yes","3","2",NA,"3","3","Western","4","Rural","3","Trust",0.978174240874255
"1","24","5","Male",13,"Yes","Yes","2","4","3","3","1","Western","2","Rural","3","Trust",0.978174240874255
"1","24","1","Female",10,"No","Yes","2","3","3","3","3","Western","4","Rural","5","Trust",0.847524377449059
"1","24","1","Female",10,"No","No","3","3",NA,"3","3","Western","4","Rural","4","Trust",0.854785479756767
"0","24","3","Female",13,"Yes","Yes","1","3","2","3","2","Western","4","Rural","3","Distrust",0.674519491582665
"1","24","1","Female",11,"No","Yes","3","3",NA,"3","1","Western","4","Rural","2","Trust",0.650730960642686
"1","24","5","Female",14,"Yes","Yes",NA,"2",NA,"3","1","Western","4","Rural","2","Trust",0.650730960642686
"1","24","1","Male",11,"No","No","3","3","2","2","1","Western","4","Rural","3","Trust",0.978174240874255
"0","25","4","Female",12,"Yes","Yes","3",NA,NA,NA,"1","Western","5","Rural","1","Trust",0.646574268897739
"1","25","1","Male",13,"No","Yes","2","2",NA,"4","3","Western","3","Rural","2","Trust",0.943676604432157
"1","25","1","Male",11,"Yes","Yes","3","2","4","4","2","Western","5","Rural","1","Trust",0.93764865588078
"1","25","1","Female",13,"No","No","2","3",NA,"4","3","Western","3","Rural","3","Trust",0.674519491582665
"0","25","1","Female",14,"Yes","Yes","3","3",NA,"4","5","Western","3","Rural","3","Trust",0.674519491582665
"1","25","1","Male",11,"No",NA,"3","2","4","4","1","Western","4","Rural","3","Distrust",0.978174240874255
"0","25","1","Male",11,"No","Yes","3","2","4","4","1","Western","4","Rural","2","Trust",0.943676604432157
"0","25","1","Female",13,"No","No","3",NA,"2","3","3","Western","4","Rural","5","Trust",0.847524377449059
"1","26","1","Female",11,"Yes","No","3","3","3","4",NA,"Western","3","Rural","4","Trust",0.854785479756767
"1","26","5","Male",10,"Yes","Yes","3","1","1","3","3","Western","2","Rural","3","Trust",0.978174240874255
"0","26","1","Female",14,"No","No","2","1","4","4","4","Western","1","Rural","4","Trust",0.854785479756767
"0","26","1","Female",16,"Yes","Yes","2","3",NA,"3","2","Western","2","Rural","3","Trust",0.674519491582665
"0","26","5","Female",12,"Yes","Yes","2","4",NA,"4","5","Western","5","Rural","1",NA,0.646574268897739
"0","26","1","Female",10,"No","Yes","3","4",NA,"3","4","Western","4","Rural","3","Trust",0.674519491582665
"0","26","5","Female",10,"Yes","Yes","2","2",NA,NA,"5","Western","5","Rural","3","Trust",0.674519491582665
"1","26","5","Male",10,"Yes","Yes","3","4","2","3","4","Western","3","Rural","4","Trust",1.23959225523573
"1","26","5","Male",16,"Yes","Yes","2","3","1","4","5","Western","3","Rural","3","Trust",0.978174240874255
"1","27","4","Male",10,"Yes","Yes","3","4",NA,"4","3","Western","5","Rural","3","Trust",0.978174240874255
"0","27","1","Female",10,"No","No","3","1",NA,NA,"1","Western","3","Rural","4","Trust",0.854785479756767
"1","27","1","Female",17,"No","Yes","3","3","1","4","4","Western","4","Rural","2","Trust",0.650730960642686
"1","27","1","Female",10,"No","No","3","4",NA,"3","3","Western","2","Rural","3","Trust",0.674519491582665
"0","27",NA,"Female",10,"No","No","2","1",NA,"4","3","Western","3","Rural","3","Trust",0.674519491582665
"1","27",NA,"Female",13,"No","No","3","2",NA,"3","3","Western","3","Rural","3","Trust",0.674519491582665
"0","27","1","Female",11,"No","Yes","3","1",NA,"3",NA,"Western","4","Rural","2","Trust",0.650730960642686
"1","27","3","Female",20,"Yes",NA,"3","4",NA,"3","3","Western","5","Rural","3","Trust",0.674519491582665
NA,"27","1","Male",10,"No","No",NA,"3",NA,NA,"1","Western","4","Rural","4","Trust",1.23959225523573
"0","28","1","Female",14,"Yes","Yes","3",NA,NA,"3","4","Western","4","Rural","1","Trust",0.646574268897739
NA,"28","2","Female",14,"Yes","Yes",NA,"3","3","3","2","Western","3","Rural","1",NA,0.646574268897739
"1","28","1","Male",12,"Yes","Yes","2","4",NA,"4","3","Western","5","Rural","3","Trust",0.978174240874255
"0","28","1","Female",14,"No","Yes","3","3","3","4","2","Western","3","Rural","2","Trust",0.650730960642686
"1","28","1","Male",12,"Yes","No","2","4","2","4","2","Western","3","Rural","2","Trust",0.943676604432157
"0","28","1","Female",10,"No","No","2",NA,NA,"4","3","Western","3","Rural","4","Trust",0.854785479756767
"0","28","1","Male",8,"Yes",NA,"2","3","1","4","6","Western","3","Rural","4","Trust",1.23959225523573
"1","28","1","Female",14,"Yes","Yes","3","3",NA,"4","5","Western","5","Rural","1","Distrust",0.646574268897739
"1","28","5","Male",17,"No",NA,"3","4","2","3","3","Western","3","Rural","3","Distrust",0.978174240874255
"0","29","2","Female",13,"Yes","Yes","3","3","3","3","2","Southern","2","Rural","2","Trust",0.80147082796453
"1","29","1","Female",13,"No","Yes","3","3","1","3","4","Southern","2","Rural","1","Trust",0.796351251094965
"0","29","1","Female",11,"No","Yes","3","3","3","3",NA,"Southern","3","Rural","1","Trust",0.796351251094965
NA,"29","1","Female",10,"No","Yes",NA,"1",NA,"4","4","Southern","2","Rural","1","Trust",0.796351251094965
"0","29","5","Male",14,"Yes","Yes","3","4","3","4","4","Southern","5","Rural","1","Trust",1.15485214323657
"1","29","2","Female",14,"Yes","Yes","3","2","4","4","6","Southern","3","Rural","2","Trust",0.80147082796453
"0","29","1","Female",14,"Yes","Yes","3","3","1","4","5","Southern","5","Rural","2","Trust",0.80147082796453
"0","29","1","Female",15,"No","No","3","4","4","4",NA,"Southern","3","Rural","5","Trust",1.04385084712022
"0","30","1","Female",11,"No","Yes","3","4","4","4","6","Southern","3","Rural","2","Trust",0.80147082796453
"1","30","1","Female",10,"Yes","No","2","4","4","4","5","Southern","3","Rural","2","Trust",0.80147082796453
"1","31","1","Male",16,"No","No","3","4","3","3","3","Southern","4","Rural","5","Trust",1.51377094762966
"1","31","5","Female",16,"Yes","Yes",NA,"3","2","4","4","Southern","3","Rural","2","Trust",0.80147082796453
"0","31","5","Female",15,"Yes","Yes","1","4",NA,"3","1","Southern","3","Rural","3","Trust",0.830769900456323
"0","31","1","Female",11,"No","Yes","3","2","3","3","3","Southern","4","Rural","2","Trust",0.80147082796453
"0","31","2","Female",13,"Yes","Yes","3","2","1","3","2","Southern","4","Rural","2","Trust",0.80147082796453
"0","31","1","Male",15,"No","Yes","3","2","3","4","4","Southern","2","Rural","2","Trust",1.16227644791638
"0","31","3","Male",14,"Yes","Yes","3","2","3","4","3","Southern","3","Rural","3","Trust",1.20476535794882
"0","31","2","Male",11,"Yes","Yes","3","3","2","3","3","Southern","2","Rural","3","Trust",1.20476535794882
"0","32","1","Male",15,"No","No",NA,"3","3","3","3","Southern","4","Rural","5","Trust",1.51377094762966
"1","32","1","Female",11,"No","No","3","3","2","4","2","Southern","2","Rural","2","Trust",0.80147082796453
"0","32","1","Male",10,"No","No","2","2","2","2","1","Southern","2","Rural","3","Trust",1.20476535794882
"0","32","1","Male",10,"No","No","2","2","3","4","3","Southern","2","Rural","3","Distrust",1.20476535794882
"0","32","1","Male",12,"No","No","3","2","3","4","3","Southern","3","Rural","4","Trust",1.52674006806282
"0","32","4","Female",15,"Yes","Yes","3","2","2","4","4","Southern","4","Rural","4","Trust",1.05279396191031
"1","32","1","Female",13,"No","No","3","4","1","3","5","Southern","5","Rural","1","Trust",0.796351251094965
"0","33","1","Female",12,"No","Yes","3","1",NA,"4","3","Southern","4","Rural","1","Trust",0.796351251094965
"0","33","1","Female",16,"No","Yes","2","3","1","4","3","Southern","5","Rural","2","Trust",0.80147082796453
NA,"33","1","Female",16,"Yes","No","3",NA,NA,NA,"3","Southern","4","Rural","2","Trust",0.80147082796453
"0","33","1","Male",15,"No","Yes","3","4","4","4","2","Southern","4","Rural","2","Trust",1.16227644791638
NA,"33","1","Female",16,"No","No","3",NA,NA,NA,"2","Southern","3","Rural","5",NA,1.04385084712022
"0","33","1","Female",15,"No","Yes","3","4",NA,"3","3","Southern","4","Rural","2","Trust",0.80147082796453
"1","33","4","Male",14,"Yes","Yes","3","2","3","3","2","Southern","3","Rural","2","Trust",1.16227644791638
"0","33","2","Male",15,"Yes","Yes","3","2","3","4","3","Southern","4","Rural","2","Trust",1.16227644791638
"0","33","1","Male",10,"Yes","Yes","3","2","2","3","3","Southern","4","Rural","2","Trust",1.16227644791638
"0","34","4","Male",15,"Yes","Yes","3","2","3","3","2","Southern","4","Rural","2","Trust",1.16227644791638
"0","34","4","Male",15,"Yes","Yes","3","2","3","4","1","Southern","4","Rural","3","Trust",1.20476535794882
"0","34","1","Male",15,"Yes","No","3","2","3","4","3","Southern","4","Rural","4","Trust",1.52674006806282
"0","34","5","Male",10,"Yes","Yes","3","2","4","4","2","Southern","4","Rural","1","Trust",1.15485214323657
NA,"36","1","Male",11,"No","Yes","3",NA,"3","3","4","Central",NA,"Rural","1","Trust",0.500071379130553
"1","36","5","Female",14,"Yes","Yes","2","4","1","3","2","Central","1","Rural","5","Distrust",0.452005857012184
"1","36","5","Female",12,"Yes","Yes","2","4",NA,"4","3","Central","2","Rural","5","Distrust",0.452005857012184
"0","37",NA,"Male",10,"No","No","2","3",NA,"3","2","Central","3","Rural","5","Trust",0.655489561934215
"0","37","5","Female",10,"No","Yes","3","3",NA,"3","2","Central","5","Rural","3","Distrust",0.359738042912601
"1","37","1","Female",11,"No","No","2","3","2","3","3","Central","3","Rural","3",NA,0.359738042912601
"0","38","1","Male",10,"No","Yes","2","2","3","4","3","Central","3","Rural","4","Trust",0.66110542018854
"1","38","4","Female",14,"Yes","Yes","2","4","2","3","3","Central","3","Rural","2","Trust",0.347051026939149
"0","38","4","Female",12,"Yes","Yes","1","3","2","3","1","Central","2","Rural","3","Trust",0.359738042912601
"1","39","1","Female",13,"No","No","2","4","3","4","1","Central","2","Rural","3","Trust",0.359738042912601
"0","40","1","Male",8,"Yes","No","2","3","3","3","2","Central","4","Rural","5","Distrust",0.655489561934215
"0","40","5","Male",11,"Yes","Yes","2","4",NA,"3","1","Central","2","Rural","1","Trust",0.500071379130553
"1","40","1","Female",12,"No","Yes","3","4","3","3","5","Central","3","Rural","1","Trust",0.344834159714438
"0","40","2","Female",13,"Yes","Yes","3","4","2","3","5","Central","4","Rural","1",NA,0.344834159714438
"0","40","5","Female",14,"Yes","Yes","2","4","3","2","3","Central","3","Rural","3","Distrust",0.359738042912601
"0","40","1","Male",15,"Yes","No","3","4","4","3","6","Central","5","Rural","5","Trust",0.655489561934215
"1","41","5","Male",14,"Yes","Yes","1","4","3","4","4","Northern","1","Rural","1","Distrust",0.963951678947457
"0","41","1","Female",14,"Yes","No","3","2",NA,"4","2","Northern","5","Rural","3","Trust",0.693441186435793
"1","41","1","Female",16,"Yes","No","3","2","3","4","2","Northern","4","Rural","2","Trust",0.668985337013447
"0","41","4","Female",12,"Yes","Yes","3","1","4","3","5","Northern","4","Rural","1","Trust",0.664712041295186
"1","41","1","Male",10,"No","Yes","2","4","4","4",NA,"Northern",NA,"Rural","1",NA,0.963951678947457
"0","41","1","Female",17,"No","No","2","2","3","3","3","Northern","5","Rural","5","Trust",0.871299224359785
"1","42","1","Male",14,"Yes","No","2","3","3","4","2","Northern","3","Rural","5","Trust",1.26354014672386
"1","42","4","Female",15,"Yes","Yes","3","3",NA,"4","4","Northern","3","Rural","2","Trust",0.668985337013447
"1","42","5","Male",11,"No","Yes","3","4","2","4","3","Northern","4","Rural","1","Trust",0.963951678947457
"0","42","2","Female",14,"No","Yes","2","4","1","4","4","Northern","4","Rural","1","Trust",0.664712041295186
"1","42","2","Male",10,"Yes","Yes","3","4","2","4","4","Northern","4","Rural","4","Trust",1.27436543331074
"1","42","1","Female",14,"No","Yes","2","4","4","4","2","Northern","3","Rural","4","Trust",0.878764015906838
"0","42","1","Female",12,"No","No","3","2","4","4","2","Northern","5","Rural","5","Trust",0.871299224359785
"1","42","5","Female",15,"Yes","Yes","2","3","3","4","4","Northern","2","Rural","2","Trust",0.668985337013447
"0","43","5","Female",11,"Yes","Yes","3","2","3","4","4","Northern","4","Rural","1","Trust",0.664712041295186
"0","43","5","Female",11,"Yes","Yes","3","3","3","4","4","Northern","5","Rural","1","Trust",0.664712041295186
"1","43","5","Male",16,"Yes","Yes","2","3","3","4","4","Northern","1","Rural","5","Distrust",1.26354014672386
"0","43","5","Female",11,"Yes","Yes","2","3","3","4","4","Northern","2","Rural","4","Trust",0.878764015906838
"1","44","2","Female",11,"Yes","Yes","2","4","3","4","6","Northern","2","Rural","2","Distrust",0.668985337013447
"1","44","5","Male",15,"Yes","Yes","3","1","3","4","6","Northern","5","Rural","1","Trust",0.963951678947457
"0","44","4","Male",13,"Yes","Yes","3","4","3","3","3","Northern","2","Rural","1","Trust",0.963951678947457
"0","44","1","Male",14,"No","Yes","3","4","2","4","3","Northern","4","Rural","2","Trust",0.970148724173583
"1","44","5","Male",11,"Yes","Yes","3","4","4","4","3","Northern","2","Rural","1","Distrust",0.963951678947457
"1","45","1","Male",13,"No","No","3","3",NA,"3","3","Northern","4","Rural","4","Trust",1.27436543331074
"0","45","1","Female",15,"No","No","3","3",NA,"3","3","Northern","4","Rural","2","Trust",0.668985337013447
"0","45","4","Male",13,"No","Yes","3","3","2","3","2","Northern","4","Rural","1","Trust",0.963951678947457
"1","46","5","Female",17,"Yes","Yes","2","4","3","3","4","Northern","3","Rural","2","Distrust",0.668985337013447
"0","46","4","Female",13,"Yes","Yes","3","3","1","3","2","Northern","5","Rural","3","Trust",0.693441186435793
"0","46","1","Female",10,"No","No","3",NA,"2","4","3","Northern","5","Rural","4","Trust",0.878764015906838
"0","46","3","Female",14,"Yes","Yes","2","4",NA,"4","2","Northern","4","Rural","1","Trust",0.664712041295186
"1","46","1","Female",11,"No","No","3","4","4","4","3","Northern","4","Rural","2","Trust",0.668985337013447
"0","47","1","Female",17,"No","No","3","4","1","3","3","Southern","4","Rural","5","Trust",1.04385084712022
"0","47","1","Male",11,"No","No","3",NA,"1","3","3","Southern","3","Rural","2","Trust",1.16227644791638
"0","47","1","Female",10,"No","No","3","4","4","4","3","Southern","5","Rural","5","Trust",1.04385084712022
"0","47","1","Female",12,"No","No","2","4","3","4","3","Southern","4","Rural","5","Trust",1.04385084712022
"0","47","1","Male",11,"No","No","3",NA,NA,"3","4","Southern","4","Rural","3","Trust",1.20476535794882
"0","47","5","Male",12,"No",NA,"3","1","4","4",NA,"Southern","5","Rural","1","Trust",1.15485214323657
"0","47","1","Female",12,"No","Yes",NA,"4",NA,"4","2","Southern","5","Rural","1","Trust",0.796351251094965
"0","47","5","Male",11,"Yes","Yes","3","4","1","1","4","Southern","5","Rural","1","Trust",1.15485214323657
"0","48","1","Male",11,"No","No","3","4","1","4","4","Southern","5","Rural","3","Trust",1.20476535794882
"0","48","1","Male",10,"No","No","3","3","4","4","3","Southern","4","Rural","3","Trust",1.20476535794882
"0","48","1","Male",10,"No","Yes","3",NA,NA,"4","4","Southern","4","Rural","1","Trust",1.15485214323657
"0","48","5","Male",14,"Yes","Yes","3","4",NA,"4","6","Southern","5","Rural","1","Trust",1.15485214323657
"0","48","1","Male",11,"No","No","3","4","1","3","4","Southern","5","Rural","3","Trust",1.20476535794882
"0","48","1","Male",10,"No","No","3","3","2","3","3","Southern","3","Rural","3","Trust",1.20476535794882
"0","48","1","Male",11,"No","No","3","4","1","4","3","Southern","4","Rural","2","Trust",1.16227644791638
"0","48","1","Male",11,"No","No","3","4","1","4","4","Southern","5","Rural","2","Trust",1.16227644791638
NA,"49","1","Female",13,"No","No","3",NA,"2","3","3","Southern","5","Rural","4","Trust",1.05279396191031
"0","49","1","Female",10,"No","No","3",NA,"1","3","3","Southern","5","Rural","2","Trust",0.80147082796453
"1","49","5","Female",9,"Yes","Yes","3",NA,"1","3","3","Southern","5","Rural","1","Trust",0.796351251094965
"0","49","1","Female",14,"Yes","No","2","3","1","1","4","Southern","3","Rural","3","Trust",0.830769900456323
"0","49","1","Female",11,"No","No",NA,"3","2","3","3","Southern","3","Rural","3","Trust",0.830769900456323
"1","49","1","Male",11,"No","No","3","3","3","4","3","Southern","3","Rural","1","Trust",1.15485214323657
"0","49","1","Male",13,"Yes","No","3","2","3","4","3","Southern","2","Rural","3","Trust",1.20476535794882
"0","49","1","Female",11,"No","No","3","4","1","3","2","Southern","5","Rural","2","Distrust",0.80147082796453
"1","49","1","Male",9,"No","Yes","3","4","1","3","4","Southern","4","Rural","2",NA,1.16227644791638
NA,"50","1","Female",13,"Yes","Yes","3","4","3","3","4","Southern","4","Rural","2","Trust",0.80147082796453
"0","50","2","Male",10,"Yes","Yes","3","2","2","4","3","Southern","4","Rural","5","Trust",1.51377094762966
NA,"50","2","Male",21,"Yes","Yes","2","3",NA,NA,"2","Southern","4","Rural","1","Trust",1.15485214323657
"1","50","2","Female",15,"Yes","Yes","3","1",NA,"4","2","Southern","5","Rural","3","Trust",0.830769900456323
"1","50","1","Female",15,"Yes","Yes","3","3","3","3","3","Southern","3","Rural","5","Trust",1.04385084712022
"0","50","4","Male",12,"No","Yes","3","3","2","3","3","Southern","4","Rural","2","Trust",1.16227644791638
"1","50","2","Female",12,"Yes","Yes","3","3","2","4","4","Southern","4","Rural","1","Trust",0.796351251094965
"0","50","1","Male",11,"Yes","Yes","3","4","3","4","1","Southern","3","Rural","2","Trust",1.16227644791638
"1","50","1","Male",10,"No","Yes","3","4","1","4","4","Southern","5","Rural","1","Trust",1.15485214323657
"1","51","1","Female",14,"No","No",NA,"3","1","4","3","Western","2","Rural","4",NA,0.854785479756767
NA,"51","1","Female",10,"No","Yes","3",NA,NA,"4","3","Western","4","Rural","2","Trust",0.650730960642686
"1","51","1","Female",14,"No","Yes","3","3",NA,"4","3","Western",NA,"Rural","2","Trust",0.650730960642686
"0","51","4","Male",13,"Yes","Yes","2","1","3","4","3","Western","4","Rural","1","Distrust",0.93764865588078
NA,"51","1","Male",5,"No","Yes",NA,"3",NA,"2","5","Western","3","Rural","2","Trust",0.943676604432157
NA,"51","1","Female",8,"No","No","3","4",NA,NA,"3","Western",NA,"Rural","5","Trust",0.847524377449059
"0","52","5","Female",14,"Yes","Yes","3","1","1","3","3","Western","3","Rural","1","Distrust",0.646574268897739
"0","52","1","Male",11,"No","No",NA,"3","3","3","3","Western","2","Rural","4","Trust",1.23959225523573
NA,"52",NA,"Male",10,NA,NA,"3",NA,NA,"3","1","Western","1","Rural","5","Trust",1.22906235457846
"1","52","1","Male",14,"No","Yes","1","3","3","3","3","Western","3","Rural","1","Trust",0.93764865588078
"1","52","4","Female",12,"Yes","Yes","3","3","1","4","5","Western","4","Rural","1","Trust",0.646574268897739
"0","52","4","Female",13,"Yes","Yes","3","4","1","4","2","Western","1","Rural","1","Distrust",0.646574268897739
NA,"52","1","Female",14,"No","No",NA,NA,NA,"4","2","Western","2","Rural","5","Trust",0.847524377449059
"1","52","1","Female",14,"No","Yes","1","3",NA,"3","3","Western","4","Rural","2","Trust",0.650730960642686
"0","53","1","Female",10,"No","No","3","2","3","3","4","Southern","3","Rural","5","Trust",1.04385084712022
